paperid	itemid	ksh	filename	score	papername	itemname
1	1	311102035	0311102035_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102036	0311102036_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102037	0311102037_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102040	0311102040_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	311102041	0311102041_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102043	0311102043_PAPER-934712-QT-742440_QT-742440ans.mp3	5	A	t1
1	1	311102044	0311102044_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102046	0311102046_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102047	0311102047_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102049	0311102049_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102051	0311102051_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102052	0311102052_PAPER-934712-QT-742440_QT-742440ans.mp3	6	A	t1
1	1	311102053	0311102053_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311102054	0311102054_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102056	0311102056_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102057	0311102057_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311102058	0311102058_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311102059	0311102059_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102062	0311102062_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102063	0311102063_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102064	0311102064_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102065	0311102065_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311102066	0311102066_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102067	0311102067_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	311102069	0311102069_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102070	0311102070_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102073	0311102073_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102075	0311102075_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102105	0311102105_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102106	0311102106_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	311102107	0311102107_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102110	0311102110_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102111	0311102111_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102112	0311102112_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102113	0311102113_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102124	0311102124_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102126	0311102126_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102127	0311102127_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102128	0311102128_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102129	0311102129_PAPER-934712-QT-742440_QT-742440ans.mp3	2	A	t1
1	1	311102132	0311102132_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102133	0311102133_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102134	0311102134_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	311102136	0311102136_PAPER-934712-QT-742440_QT-742440ans.mp3	5	A	t1
1	1	311102137	0311102137_PAPER-934712-QT-742440_QT-742440ans.mp3	8	A	t1
1	1	311102138	0311102138_PAPER-934712-QT-742440_QT-742440ans.mp3	6	A	t1
1	1	311102140	0311102140_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102141	0311102141_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102143	0311102143_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102146	0311102146_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102147	0311102147_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102148	0311102148_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102150	0311102150_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102151	0311102151_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102117	0311102117_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102118	0311102118_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102119	0311102119_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	311102120	0311102120_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311102121	0311102121_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102122	0311102122_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102085	0311102085_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311102086	0311102086_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102089	0311102089_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102090	0311102090_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311102091	0311102091_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102092	0311102092_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102093	0311102093_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102096	0311102096_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102097	0311102097_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102099	0311102099_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102100	0311102100_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102102	0311102102_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311102103	0311102103_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311104015	0311104015_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311104016	0311104016_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311104018	0311104018_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201000	0311201000_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311201001	0311201001_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102152	0311102152_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102154	0311102154_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102155	0311102155_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102156	0311102156_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102157	0311102157_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102158	0311102158_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102160	0311102160_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102162	0311102162_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102163	0311102163_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311102165	0311102165_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102167	0311102167_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102168	0311102168_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102169	0311102169_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102170	0311102170_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102172	0311102172_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102173	0311102173_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102176	0311102176_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102177	0311102177_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311102178	0311102178_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102179	0311102179_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102181	0311102181_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102183	0311102183_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102184	0311102184_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102185	0311102185_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102188	0311102188_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102189	0311102189_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102191	0311102191_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311102192	0311102192_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102193	0311102193_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102194	0311102194_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102196	0311102196_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102198	0311102198_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102199	0311102199_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102200	0311102200_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102202	0311102202_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102204	0311102204_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311102205	0311102205_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102206	0311102206_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102208	0311102208_PAPER-934712-QT-742440_QT-742440ans.mp3	8	A	t1
1	1	311102209	0311102209_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311104003	0311104003_PAPER-934712-QT-742440_QT-742440ans.mp3	4	A	t1
1	1	311104008	0311104008_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311104009	0311104009_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201023	0311201023_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201024	0311201024_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201025	0311201025_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311201028	0311201028_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201030	0311201030_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311201031	0311201031_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201032	0311201032_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201045	0311201045_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311201047	0311201047_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201048	0311201048_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311201049	0311201049_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	311201050	0311201050_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311201051	0311201051_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311201053	0311201053_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311201054	0311201054_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201055	0311201055_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311201056	0311201056_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201059	0311201059_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201060	0311201060_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201061	0311201061_PAPER-934712-QT-742440_QT-742440ans.mp3	6	A	t1
1	1	311201065	0311201065_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311201066	0311201066_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311201067	0311201067_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201068	0311201068_PAPER-934712-QT-742440_QT-742440ans.mp3	7	A	t1
1	1	311201071	0311201071_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201033	0311201033_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311201034	0311201034_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311201036	0311201036_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311201038	0311201038_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311201039	0311201039_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311201040	0311201040_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201041	0311201041_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311201042	0311201042_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201002	0311201002_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201003	0311201003_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201005	0311201005_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201007	0311201007_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311201011	0311201011_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311201014	0311201014_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311201015	0311201015_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201018	0311201018_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311201019	0311201019_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201021	0311201021_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201143	0311201143_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311201144	0311201144_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201145	0311201145_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311201146	0311201146_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201148	0311201148_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201072	0311201072_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201073	0311201073_PAPER-934712-QT-742440_QT-742440ans.mp3	8	A	t1
1	1	311201076	0311201076_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201077	0311201077_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311201078	0311201078_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201079	0311201079_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201081	0311201081_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201083	0311201083_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311201084	0311201084_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201085	0311201085_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311201087	0311201087_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311201090	0311201090_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311201091	0311201091_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311201092	0311201092_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201094	0311201094_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201095	0311201095_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201097	0311201097_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201099	0311201099_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201100	0311201100_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311201101	0311201101_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201102	0311201102_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201104	0311201104_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311201105	0311201105_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201106	0311201106_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311201107	0311201107_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311201110	0311201110_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311201111	0311201111_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201115	0311201115_PAPER-934712-QT-742440_QT-742440ans.mp3	2	A	t1
1	1	311201116	0311201116_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311201117	0311201117_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201119	0311201119_PAPER-934712-QT-742440_QT-742440ans.mp3	4	A	t1
1	1	311201122	0311201122_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201123	0311201123_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201124	0311201124_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201127	0311201127_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201128	0311201128_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311201129	0311201129_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201130	0311201130_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201132	0311201132_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311201133	0311201133_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201134	0311201134_PAPER-934712-QT-742440_QT-742440ans.mp3	6	A	t1
1	1	311201135	0311201135_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201138	0311201138_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311201139	0311201139_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201140	0311201140_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311201141	0311201141_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311202083	0311202083_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311202085	0311202085_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311202086	0311202086_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202087	0311202087_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311202091	0311202091_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202092	0311202092_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311202093	0311202093_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	304112011	304112011_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	304112012	304112012_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	304112014	304112014_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	304112015	304112015_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	304212000	304212000_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	304212001	304212001_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	304212003	304212003_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	304212004	304212004_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311202094	0311202094_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202098	0311202098_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311202100	0311202100_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202101	0311202101_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202102	0311202102_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	304212005	304212005_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	304512000	304512000_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	307105036	307105036_PAPER-934712-QT-742440_QT-742440ans.mp3	5	A	t1
1	1	6251240102	6251240102_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	6251240104	6251240104_PAPER-934712-QT-742440_QT-742440ans.mp3	6	A	t1
1	1	6251240106	6251240106_PAPER-934712-QT-742440_QT-742440ans.mp3	3	A	t1
1	1	311202105	0311202105_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202106	0311202106_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311202107	0311202107_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202108	0311202108_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311202111	0311202111_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311202112	0311202112_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	7101230949	7101230949_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	7101230950	7101230950_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	7101231246	7101231246_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	7101231247	7101231247_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	7102240101	7102240101_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	7102240103	7102240103_PAPER-934712-QT-742440_QT-742440ans.mp3	1	A	t1
1	1	7102240104	7102240104_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311202113	0311202113_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311202114	0311202114_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311202116	0311202116_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202118	0311202118_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202119	0311202119_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202120	0311202120_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311202121	0311202121_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	7102240106	7102240106_PAPER-934712-QT-742440_QT-742440ans.mp3	3	A	t1
1	1	7102240110	7102240110_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202124	0311202124_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202127	0311202127_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311203002	0311203002_PAPER-934712-QT-742440_QT-742440ans.mp3	5	A	t1
1	1	311203006	0311203006_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
1	1	311203007	0311203007_PAPER-934712-QT-742440_QT-742440ans.mp3	2	A	t1
1	1	311203012	0311203012_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
1	1	311203024	0311203024_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311203025	0311203025_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
1	1	311203026	0311203026_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311203027	0311203027_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
1	1	311203030	0311203030_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
1	1	311203031	0311203031_PAPER-934712-QT-742440_QT-742440ans.mp3	1	A	t1
1	1	311203033	0311203033_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311203034	0311203034_PAPER-934712-QT-742440_QT-742440ans.mp3	3	A	t1
1	1	311203035	0311203035_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
1	1	311203036	0311203036_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
1	1	311203038	0311203038_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311204002	0311204002_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311204003	0311204003_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
1	1	311204005	0311204005_PAPER-934712-QT-742440_QT-742440ans.mp3	3	A	t1
1	1	311204007	0311204007_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311204008	0311204008_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311204009	0311204009_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311204010	0311204010_PAPER-934712-QT-742440_QT-742440ans.mp3	2	A	t1
1	1	311204011	0311204011_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311204012	0311204012_PAPER-934712-QT-742440_QT-742440ans.mp3	3	A	t1
1	1	311202000	0311202000_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311202002	0311202002_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202003	0311202003_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202004	0311202004_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311202005	0311202005_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202006	0311202006_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311202007	0311202007_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311202008	0311202008_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311204017	0311204017_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	311204018	0311204018_PAPER-934712-QT-742440_QT-742440ans.mp3	6	A	t1
1	1	311204019	0311204019_PAPER-934712-QT-742440_QT-742440ans.mp3	1	A	t1
1	1	311204020	0311204020_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	311204021	0311204021_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311204023	0311204023_PAPER-934712-QT-742440_QT-742440ans.mp3	0	A	t1
